"TF"	"target"	"tissue"	"TF_EntrezID"	"TF_Ensembl_ID"	"target_EntrezID"	"Paper"
"NEAT1"	"Mir495"	"NA"	283131	"ENSG00000245532"	751522	"Luo M, et al.(2020).\"Long noncoding RNA NEAT1 sponges miR-495-3p to enhance myocardial ischemia-reperfusion injury via MAPK6 activation.\" J Cell Physiol 265(1): 105-113"
"SNHG12"	"miR-129-5p"	"LSCC tissue"	85028	"ENSG00000197989"	0	"Li J, et al.(2019).\"Small Nucleolar RNA Host Gene 12 (SNHG12) Promotes Proliferation and Invasion of Laryngeal Cancer Cells via Sponging miR-129-5p and Potentiating WW Domain-Containing E3 Ubiquitin Protein Ligase 1 (WWP1) Expression.\" Med Sci Monit 25: 5552-5560"
"NEAT1"	"MIR181D"	"NA"	283131	"ENSG00000245532"	574457	"Zhang M, et al.(2019).\"Long non-coding RNA NEAT1 inhibits oxidative stress-induced vascular endothelial cell injury by activating the miR-181d-5p/CDKN3 axis.\" Artif Cells Nanomed Biotechnol 47(1): 3129-3137"
"SNHG1"	"MIR382"	"breast cancer tissue"	23642	"ENSG00000255717"	494331	"Zheng S, et al.(2019).\"SNHG1 contributes to proliferation and invasion by regulating miR-382 in breast cancer.\" Cancer Manag Res 11: 5589-5598"
"DUXAP8"	"MIR577"	"colorectal tissue"	503637	"ENSG00000206195"	693162	"Du C, et al.(2019).\"STAT3-induced upregulation of lncRNA DUXAP8 functions as ceRNA for miR-577 to promote the migration and invasion in colorectal cancer through the regulation of RAB14.\" Eur Rev Med Pharmacol Sci 23(14): 6105-6118"
"NEAT1"	"MIR29A"	"laryngocarcinoma tissue"	283131	"ENSG00000245532"	407021	"Liu T, et al.(2019).\"Long noncoding RNA NEAT1 functions as an oncogene in human laryngocarcinoma by targeting miR-29a-3p.\" Eur Rev Med Pharmacol Sci 23(14): 6234-6241"
"PVT1"	"MIR145"	"EC tissue"	5820	"ENSG00000249859"	406937	"Shen S. N, et al.(2019).\"Down-regulation of long noncoding RNA PVT1 inhibits esophageal carcinoma cell migration and invasion and promotes cell apoptosis via microRNA-145-mediated inhibition of FSCN1.\" Mol Oncol 13(12): 2554-2573"
"MEG3"	"TRIB2"	"cartilage tissue"	55384	"ENSG00000214548"	28951	"You D, et al.(2019).\"Long non-coding RNA MEG3 inhibits chondrogenic differentiation of synovium-derived mesenchymal stem cells by epigenetically inhibiting TRIB2 via methyltransferase EZH2.\" Cell Signal 63: 109379"
"CASC15"	"MIR766"	"Lung cancer tissue"	401237	"NA"	768218	"Bai Y, et al.(2019).\"CASC15 contributes to proliferation and invasion through regulating miR-766-5p/ KLK12 axis in lung cancer.\" Cell Cycle 18(18): 2323-2331"
"SNHG7"	"MIR381"	"breast cancer tissue"	84973	"ENSG00000233016"	494330	"Gao Y. T, Zhou Y. C.(2019).\"Long non-coding RNA (lncRNA) small nucleolar RNA host gene 7 (SNHG7) promotes breast cancer progression by sponging miRNA-381.\" Eur Rev Med Pharmacol Sci 23(15): 6588-6595"
"DLEU1"	"MIR671"	"osteosarcoma tissue"	10301	"ENSG00000176124"	768213	"Chen X, et al.(2019).\"Long noncoding RNA DLEU1 aggravates osteosarcoma carcinogenesis via regulating the miR-671-5p/DDX5 axis.\" Artif Cells Nanomed Biotechnol 47(1): 3322-3328"
"LINC00472"	"MIR149"	"NSCLC tissue"	79940	"ENSG00000233237"	406941	"Zou A, et al.(2019). \"LINC00472 Acts as a Tumor Suppressor in NSCLC through KLLN-Mediated p53-Signaling Pathway via MicroRNA-149-3p and MicroRNA-4270.\" Mol Ther Nucleic Acids 17: 563-577"
"LINC00472"	"MIR4270"	"NSCLC tissue"	79940	"ENSG00000233237"	100422868	"Zou A, et al.(2019). \"LINC00472 Acts as a Tumor Suppressor in NSCLC through KLLN-Mediated p53-Signaling Pathway via MicroRNA-149-3p and MicroRNA-4270.\" Mol Ther Nucleic Acids 17: 563-577"
"SNHG1"	"miR-16-5p"	"NA"	23642	"ENSG00000255717"	0	"Lei J, et al.(2019).\"LncRNA SNHG1 alleviates IL-1beta-induced osteoarthritis by inhibiting miR-16-5p-mediated p38 MAPK and NF-kappaB signaling pathways.\" Biosci Rep 39(9)"
"KCNQ1OT1"	"MIR326"	"blood"	10984	"ENSG00000269821"	442900	"Cheng P, et al.(2020).\"LncRNA KCNQ1OT1 controls cell proliferation, differentiation and apoptosis by sponging miR-326 to regulate c-Myc expression in acute myeloid leukemia.\" Neoplasma 67(2): 238-248"
"DSCAM-AS1"	"MIR338"	"liver"	100506492	"ENSG00000235123"	442906	"Ji D, et al.(2019).\"Long non-coding RNA DSCAM-AS1 accelerates the progression of hepatocellular carcinoma via sponging miR-338-3p.\" Am J Transl Res 11(7): 4290-4302"
"MALAT1"	"miR-181a-5p"	"NA"	378938	"ENSG00000251562"	0	"Sun Y, et al.(2019).\"LncRNA MALAT1/miR-181a-5p affects the proliferation and adhesion of myeloma cells via regulation of Hippo-YAP signaling pathway.\" Cell Cycle 18(19): 2509-2523"
"NCK1-DT"	"MIR134"	"ervical cancer tissue"	101927597	"NA"	406924	"Huang L, et al.(2019).\"Silencing of long non-coding RNA NCK1-AS1 inhibits cell proliferation and migration via inhibition of microRNA-134 in cervical cancer.\" Exp Ther Med 18(3): 2314-2322"
"HOXA11-AS"	"miR-124-3p"	"keloid tissues"	221883	"ENSG00000240990"	0	"Jin J, et al.(2019).\"Long non-coding RNA HOXA11-AS induces type I collagen synthesis to stimulate keloid formation via sponging miR-124-3p and activation of Smad5 signaling.\" Am J Physiol Cell Physiol 37(5): C1001-C1010"
"FLVCR1-DT"	"YAP1"	"OSC tumor tissue"	642946	"ENSG00000198468"	10413	"Yan H, et al.(2019).\"LncRNA FLVCR1-AS1 mediates miR-513/YAP1 signaling to promote cell progression, migration, invasion and EMT process in ovarian cancer.\" J Exp Clin Cancer Res 38(1): 356"
"LINC00460"	"MIR30A"	"NPC tissue"	728192	"ENSG00000233532"	407029	"Hu X, et al.(2019).\"Long noncoding RNA LINC00460 aggravates invasion and metastasis by targeting miR-30a-3p/Rap1A in nasopharyngeal carcinoma.\" Hum Cell 32(4): 465-476"
"MALAT1"	"Mir181c"	"NA"	378938	"ENSG00000251562"	723819	"Cao D. W, et al.(2020).\"The lncRNA Malat1 functions as a ceRNA to contribute to berberine-mediated inhibition of HMGB1 by sponging miR-181c-5p in poststroke inflammation.\" Acta Pharmacol Sin 41(1): 22-33"
"SNHG16"	"MIR205"	"NA"	100507246	"ENSG00000163597"	406988	"Lin Y, et al.(2019).\"Long non-coding RNA SNHG16 regulates human aortic smooth muscle cell proliferation and migration via sponging miR-205 and modulating Smad2.\" J Cell Mol Med 23(10): 6919-6929"
"MALAT1"	"miR-124-3p"	"liver"	378938	"ENSG00000251562"	0	"Cui R. J, et al.(2019).\"miR-124-3p availability is antagonized by LncRNA-MALAT1 for Slug-induced tumor metastasis in hepatocellular carcinoma.\" Cancer Med 8(14): 6358-6369"
"CCAT1"	"miR-219"	"GC tissue"	100507056	"NA"	0	"Li Y, et al.(2019).\"lncRNA CCAT1 contributes to the growth and invasion of gastric cancer via targeting miR-219-1.\" J Cell Biochem 120(12): 19457-19468"
"MALAT1"	"miR-181a-5p"	"serum"	378938	"ENSG00000251562"	0	"Lu Z, et al.(2019).\"MALAT1 promotes gastric adenocarcinoma through the MALAT1/miR-181a-5p/AKT3 axis.\" Open Biol 9(9): 190095"
"DANCR"	"miR-135a"	"prostate cancer tissue"	57291	"ENSG00000226950"	0	"Zhao H. F, et al.(2019).\"DANCR sponges miR-135a to regulate paclitaxel sensitivity in prostate cancer.\" Eur Rev Med Pharmacol Sci 23(16): 6849-6857"
"MYOSLID"	"MIR29C"	"gastric adenocarcinoma tissue"	105373853	"ENSG00000229647"	407026	"Han Y, et al.(2019).\"Long non-coding RNA MYOSLID functions as a competing endogenous RNA to regulate MCL-1 expression by sponging miR-29c-3p in gastric cancer.\" Cell Prolif 52(6): e12678"
"MALAT1"	"MIR200A"	"NA"	378938	"ENSG00000251562"	406983	"Gou L, et al.(2019).\"Long noncoding RNA MALAT1 knockdown inhibits progression of anaplastic thyroid carcinoma by regulating miR-200a-3p/FOXA1.\" Cancer Biol Ther 20(11): 1355-1365"
"SNHG16"	"MIR302A"	"NA"	100507246	"ENSG00000163597"	407028	"Ke D, et al.(2020).\"Long-Non Coding RNA SNHG16 Supports Colon Cancer Cell Growth by Modulating miR-302a-3p/AKT Axis.\" Pathol Oncol Res 26(3): 1605-1613"
"H19"	"MIR148B"	"NA"	283120	"ENSG00000130600"	442892	"Huang Z, et al.(2020).\"Long non-coding RNA H19 confers resistance to gefitinib via miR-148b-3p/DDAH1 axis in lung adenocarcinoma.\" Anticancer Drugs 31(1): 44-54"
"RHPN1-AS1"	"MIR299"	"cervical cancer tissue"	78998	"ENSG00000254389"	407023	"Duan H, et al.(201).\"LncRNA RHPN1-AS1 promoted cell proliferation, invasion and migration in cervical cancer via the modulation of miR-299-3p/FGF2 axis.\" Life Sci 239: 116856"
"SNHG6"	"miR-101-3p"	"CRC tissue"	641638	"ENSG00000245910"	0	"Shao Q, et al.(2019).\"SNHG 6 promotes the progression of Colon and Rectal adenocarcinoma via miR-101-3p and Wnt/beta-catenin signaling pathway.\" BMC Gastroenterol 19(1): 163"
"CASC2"	"MIR183"	"HCC tissue"	255082	"ENSG00000177640"	406959	"Sun J, et al.(2019).\"The Long Non-Coding RNA CASC2 Suppresses Cell Viability, Migration, and Invasion in Hepatocellular Carcinoma Cells by Directly Downregulating miR-183.\" Yonsei Med J 60(10): 905-913"
"LINC01354"	"MIR340"	"lung"	100506795	"ENSG00000231768"	442908	"Yang G, et al.(2019).\"LINC01354 enhances the proliferation and invasion of lung cancer cells by regulating miR-340-5p/ATF1 signaling pathway.\" Artif Cells Nanomed Biotechnol 47(1): 3737-3744"
"LINC-ROR"	"miR-153-5p"	"OS tissue"	100885779	"ENSG00000258609"	0	"Cheng F. H, et al.(2019).\"Long non-coding RNA ROR regulated ABCB1 to induce cisplatin resistance in osteosarcoma by sponging miR-153-3p.\" Eur Rev Med Pharmacol Sci 23(17): 7256-7265"
"LINC00342"	"MIR203A"	"NSCLC tissue"	150759	"NA"	406986	"Chen Q. F, et al.(2019).\"LncRNA LINC00342 regulated cell growth and metastasis in non-small cell lung cancer via targeting miR-203a-3p.\" Eur Rev Med Pharmacol Sci 23(17): 7408-7418"
"DLEU2"	"miR-30c"	"HCC tissue"	8847	"ENSG00000231607"	0	"Zhou Y, et al.(2019).\"lncRNA DLEU2 modulates cell proliferation and invasion of non-small cell lung cancer by regulating miR-30c-5p/SOX9 axis.\" Aging (Albany NY) 11(18): 7386-7401"
"DANCR"	"MIR145"	"ovarian tissue"	57291	"ENSG00000226950"	406937	"Lin X, et al.(2019).\"LncRNA DANCR promotes tumor growth and angiogenesis in ovarian cancer through direct targeting of miR-145.\" Mol Carcinog 58(12): 2286-2296"
"EGFR-AS1"	"MIR133B"	"brain"	100507500	"ENSG00000224057"	442890	"Dong Z. Q, et al.(2019).\"The lncRNA EGFR-AS1 is linked to migration, invasion and apoptosis in glioma cells by targeting miR-133b/RACK1.\" Biomed Pharmacother 118: 109292"
"LINC00645"	"MIR205"	"brain"	100505967	"ENSG00000258548"	406988	"Li C, et al.(2019).\"Long non-coding RNA linc00645 promotes TGF-beta-induced epithelial-mesenchymal transition by regulating miR-205-3p-ZEB1 axis in glioma.\" Cell Death Dis 10(10): 717"
"MEG3"	"miR-7-5p"	"heart, blood"	55384	"ENSG00000214548"	0	"Cao Y, et al.(2019).\"Uric acid and sphingomyelin enhance autophagy in iPS cell-originated cardiomyocytes through lncRNA MEG3/miR-7-5p/EGFR axis.\" Artif Cells Nanomed Biotechnol 47(1): 3774-3785"
"ZFAS1"	"MIR296"	"cholangiocarcinoma tissue"	441951	"ENSG00000177410"	407022	"Li Z, et al.(2019).\"Up-regulation of ZFAS1 indicates dismal prognosis for cholangiocarcinoma and promotes proliferation and metastasis by modulating USF1 via miR-296-5p.\" J Cell Mol Med 23(12): 8258-8268"
"RHPN1-AS1"	"MIR625"	"glioma tissue"	78998	"ENSG00000254389"	693210	"Cui P, et al.(2019).\"LncRNA RHPN1-AS1 Targeting miR-625/REG3A Promotes Cell Proliferation And Invasion Of Glioma Cells.\" Onco Targets Ther 12: 7911-7921"
"LINC01419"	"MIR519B"	"NA"	103352670	"ENSG00000253898"	574469	"Cheng Z, et al.(2019).\"LINC01419 promotes cell proliferation and metastasis in lung adenocarcinoma via sponging miR-519b-3p to up-regulate RCCD1.\" Biochem Biophys Res Commun 520(1): 107-114"
"RPL34-DT"	"MIR3663"	"PTC tissue"	285456	"ENSG00000234492"	100500893	"Ji L, et al.(2020).\"lncRNA RPL34-AS1 inhibits cell proliferation and invasion while promoting apoptosis by competitively binding miR-3663-3p/RGS4 in papillary thyroid cancer.\" J Cell Physiol 235(4): 3669-3678"
"GAS5"	"MIR222"	"blood"	60674	"ENSG00000234741"	407007	"Jing Z, et al.(2019).\"Long non-coding RNA GAS5 regulates human B lymphocytic leukaemia tumourigenesis and metastasis by sponging miR-222.\" Cancer Biomark 26(3): 385-392"
"CCAT1"	"miR-181a"	"OSCC tissue"	100507056	"NA"	0	"Li G. H, et al.(2019).\"Long non-coding RNA CCAT1 is a prognostic biomarker for the progression of oral squamous cell carcinoma via miR-181a-mediated Wnt/beta-catenin signaling pathway.\" Cell Cycle 18(21): 2902-2913"
"TTN-AS1"	"MIR134"	"osteosarcoma tissue"	100506866	"ENSG00000237298"	406924	"Fu D, et al.(2019).\"LncRNA TTN-AS1 regulates osteosarcoma cell apoptosis and drug resistance via the miR-134-5p/MBTD1 axis.\" Aging (Albany NY) 11(19): 8374-8385"
"XIST"	"miR-133a"	"bladder cancer tissue"	7503	"ENSG00000229807"	0	"Zhou K, et al.(2019).\"Long non-coding RNA XIST promotes cell proliferation and migration through targeting miR-133a in bladder cancer.\" Exp Ther Med 18(5): 3475-3483"
"HOTAIR"	"MIR17"	"thyroid cancer tissue"	100124700	"ENSG00000228630"	406952	"Liu X, et al.(2020).\"Long non-coding RNA HOTAIR promotes cell viability, migration and invasion in thyroid cancer cells by sponging miR-17-5p.\" Neoplasma 67(2): 229-237"
"SNHG4"	"MIR377"	"PC tissue"	724102	"NA"	494326	"Wang Z. Y, et al.(2020).\"SP1-mediated upregulation of lncRNA SNHG4 functions as a ceRNA for miR-377 to facilitate prostate cancer progression through regulation of ZIC5.\" J Cell Physiol 235(4): 3916-3927"
"TTN-AS1"	"miR-376a-3p"	"CRC tissue"	100506866	"ENSG00000237298"	0	"Wang Y, et al.(2020).\"LncRNA TTN-AS1 sponges miR-376a-3p to promote colorectal cancer progression via upregulating KLF15.\" Life Sci 244: 116936"
"SNHG8"	"MIR491"	"GC tissue"	100093630	"ENSG00000269893"	574444	"Zhang P, et al.(2020).\"LncRNA SNHG8 promotes proliferation and invasion of gastric cancer cells by targeting the miR-491/PDGFRA axis.\" Hum Cell 33(1): 123-130"
"GAS5"	"Mir221"	"NA"	60674	"ENSG00000234741"	723827	"Ge X, et al.(2019).\"Long noncoding RNA GAS5 inhibits cell proliferation and fibrosis in diabetic nephropathy by sponging miR-221 and modulating SIRT1 expression.\" Aging (Albany NY) 11(20): 8745-8759"
"CRNDE"	"MIR1277"	"placental tissue"	643911	"NA"	100302214	"Zhu H, Kong L.(2019).\"LncRNA CRNDE regulates trophoblast cell proliferation, invasion, and migration via modulating miR-1277.\" Am J Transl Res 11(9): 5905-5918"
"LINC-ROR"	"miRNA-135a-5p"	"NA"	100885779	"ENSG00000258609"	0	"Chen H, Li X.(2019).\"LncRNA ROR is involved in cerebral hypoxia/reoxygenation-induced injury in PC12 cells via regulating miR-135a-5p/ROCK1/2.\" Am J Transl Res 11(9): 6145-6158"
"MALAT1"	"MIR145"	"OA cartilage tissue"	378938	"ENSG00000251562"	406937	"Liu C, et al.(2019).\"LncRNA MALAT1/MiR-145 Adjusts IL-1beta-Induced Chondrocytes Viability and Cartilage Matrix Degradation by Regulating ADAMTS5 in Human Osteoarthritis.\" Yonsei Med J 60(11): 1081-1092"
"RPPH1"	"MIR328"	"NA"	85495	"ENSG00000277209"	442901	"Lei B, et al.(2019).\"Long non-coding RNA RPPH1 promotes the proliferation, invasion and migration of human acute myeloid leukemia cells through down-regulating miR-330-5p expression.\" EXCLI J 18: 824-837"
"PCAT1"	"MIR149"	"colorectal cancer tissue"	100750225	"ENSG00000253438"	406941	"Wang A. H, et al.(2019).\"LncRNA PCAT-1 regulated cell proliferation, invasion, migration and apoptosis in colorectal cancer through targeting miR-149-5p.\" Eur Rev Med Pharmacol Sci 23(19): 8310-8320"
"SNHG16"	"MIR17"	"serum"	100507246	"ENSG00000163597"	406952	"An J. H, et al.(2019).\"LncRNA SNHG16 promoted proliferation and inflammatory response of macrophages through miR-17-5p/NF-kappaB signaling pathway in patients with atherosclerosis.\" Eur Rev Med Pharmacol Sci 23(19): 8665-8677"
"MEG3"	"MIR345"	"blood, placental villous tissue"	55384	"ENSG00000214548"	442910	"Zhang, H.(2019).\"Mechanism associated with aberrant lncRNA MEG3 expression in gestational diabetes mellitus.\" Exp Ther Med 18(5): 3699-3706"
"PSMG3-AS1"	"MIR143"	"breast"	114796	"ENSG00000230487"	406935	"Cui Y, et al.(2020).\"Novel lncRNA PSMG3AS1 functions as a miR1433p sponge to increase the proliferation and migration of breast cancer cells.\" Oncol Rep 43(1): 229-239"
"MEG3"	"miR-218"	"lung tissue"	55384	"ENSG00000214548"	0	"Song B, et al.(2020).\"Long non-coding RNA MEG3 regulates CSE-induced apoptosis and inflammation via regulating miR-218 in 16HBE cells.\" Biochem Biophys Res Commun 521(2): 368-374"
"NEAT1"	"MIR34A"	"PCa tissue"	283131	"ENSG00000245532"	407040	"Jiang X, et al.(2020).\"LncRNA NEAT1 promotes docetaxel resistance in prostate cancer by regulating ACSL4 via sponging miR-34a-5p and miR-204-5p.\" Cell Signal 65: 109422"
"MELTF-AS1"	"MIR130A"	"cartilage tissue"	100507057	"ENSG00000228109"	406919	"Luo X, et al.(2020).\"Knockdown of lncRNA MFI2-AS1 inhibits lipopolysaccharide-induced osteoarthritis progression by miR-130a-3p/TCF4.\" Life Sci 240: 117019"
"TMPO-AS1"	"miR-199a-5p"	"OS tissue"	100128191	"ENSG00000257167"	0	"Cui H, Zhao J.(2020).\"LncRNA TMPO-AS1 serves as a ceRNA to promote osteosarcoma tumorigenesis by regulating miR-199a-5p/WNT7B axis.\" J Cell Biochem 121(3): 2284-2293"
"TCL6"	"MIR21"	"Rb tissue"	27004	"NA"	406991	"Tao S, et al.(2019).\"Long non-coding RNA T-cell leukemia/lymphoma 6 serves as a sponge for miR-21 modulating the cell proliferation of retinoblastoma through PTEN.\" Korean J Physiol Pharmacol 23(6): 449-458"
"ZFAS1"	"MIR150"	"lung"	441951	"ENSG00000177410"	406942	"Zeng Z, et al.(2019).\"Knockdown of lncRNA ZFAS1-suppressed non-small cell lung cancer progression via targeting the miR-150-5p/HMGA2 signaling.\" J Cell Biochem"
"RHPN1-AS1"	"MIR596"	"HCC tissue"	78998	"ENSG00000254389"	693181	"Fen H, et al.(2020).\"RHPN1-AS1 Drives the Progression of Hepatocellular Carcinoma via Regulating miR-596/IGF2BP2 Axis.\" Curr Pharm Des 25(43): 4630-4640"
"SNHG3"	"MIR139"	"HCC tissue"	8420	"ENSG00000242125"	406931	"Wu J, et al.(2019).\"LncSNHG3/miR-139-5p/BMI1 axis regulates proliferation, migration, and invasion in hepatocellular carcinoma.\" Onco Targets Ther 12: 6623-6638"
"MALAT1"	"MIR140"	"HCC tissue"	378938	"ENSG00000251562"	406932	"Hou Z. H, et al.(2020).\"Long non-coding RNA MALAT1 promotes angiogenesis and immunosuppressive properties of HCC cells by sponging miR-140.\" Am J Physiol Cell Physiol 318(3): C649-C663"
"MALAT1"	"MIR150"	"main trachea"	378938	"ENSG00000251562"	406942	"Lin L, et al.(2019).\"Upregulation of LncRNA Malat1 Induced Proliferation and Migration of Airway Smooth Muscle Cells via miR-150-eIF4E/Akt Signaling.\" Front Physiol 10: 1337"
"SNHG1"	"MIR338"	"neuroblastoma tissue"	23642	"ENSG00000255717"	442906	"Zhang N, et al.(2019).\"LncRNA SNHG1 contributes to tumorigenesis and mechanism by targeting miR-338-3p to regulate PLK4 in human neuroblastoma.\" Eur Rev Med Pharmacol Sci 23(20): 8971-8983"
"TUG1"	"miR-26a-5p"	"NA"	55000	"ENSG00000253352"	0	"Tian L, et al.(2019).\"Taurine up-regulated 1 accelerates tumorigenesis of colon cancer by regulating miR-26a-5p/MMP14/p38 MAPK/Hsp27 axis in vitro and in vivo.\" Life Sci 239: 117035"
"H19"	"MIR152"	"MM tissue"	283120	"ENSG00000130600"	406943	"Zheng J. F, et al.(2020).\"Long Noncoding RNA H19 Promotes Tumorigenesis of Multiple Myeloma by Activating BRD4 Signaling by Targeting MicroRNA 152-3p.\" Mol Cell Biol 40(3)"
"DLEU1"	"MIR4429"	"brain"	10301	"ENSG00000176124"	100616469	"Liu X, et al.(2019).\"SP1-DLEU1-miR-4429 feedback loop promotes cell proliferative and anti-apoptotic abilities in human glioblastoma.\" Biosci Rep 39(12)"
"H19"	"Mir185"	"NA"	283120	"ENSG00000130600"	387180	"Wu Y, et al.(2019).\"lncRNA H19 promotes matrix mineralization through up-regulating IGF1 by sponging miR-185-5p in osteoblasts.\" BMC Mol Cell Biol 20(1): 48"
"XIST"	"Mir133a-2"	"NA"	7503	"ENSG00000229807"	723954	"Li Z, et al.(2019).\"Inhibition of lncRNA XIST Improves Myocardial I/R Injury by Targeting miR-133a through Inhibition of Autophagy and Regulation of SOCS2.\" Mol Ther Nucleic Acids 18: 764-773"
"NEAT1"	"MIR410"	"NA"	283131	"ENSG00000245532"	574434	"Shan G, et al.(2020).\"Long non-coding RNA NEAT1 promotes bladder progression through regulating miR-410 mediated HMGB1.\" Biomed Pharmacother 121: 109248"
"LINC00899"	"MIR425"	"BC tissue"	100271722	"NA"	494337	"Zhou W, et al.(2019).\"Long noncoding RNA LINC00899 suppresses breast cancer progression by inhibiting miR-425.\" Aging (Albany NY) 11(22): 10144-10153"
"MALAT1"	"MIR154"	"spinal cord tissue"	378938	"ENSG00000251562"	406946	"Wu J, et al.(2020).\"LncRNA MALAT1 promotes neuropathic pain progression through the miR1545p/AQP9 axis in CCI rat models.\" Mol Med Rep 21(1): 291-303"
"HCP5"	"MIR4656"	"prostate cancer tissue"	10866	"ENSG00000206337"	100616465	"Hu R, Lu Z.(2020).\"Long noncoding RNA HCP5 promotes prostate cancer cell proliferation by acting as the sponge of miR4656 to modulate CEMIP expression.\" Oncol Rep 43(1): 328-336"
"NCK1-DT"	"MIR137"	"glioma tissue"	101927597	"NA"	406928	"Chen M, et al.(2020).\"NCK1-AS1 Increases Drug Resistance of Glioma Cells to Temozolomide by Modulating miR-137/TRIM24.\" Cancer Biother Radiopharm 35(2): 101-108"
"CRNDE"	"MIR29C"	"NA"	643911	"NA"	407026	"Sun X. H, et al.(2020).\"Inhibition of Long Noncoding RNA CRNDE Increases Chemosensitivity of Medulloblastoma Cells by Targeting miR-29c-3p.\" Oncol Res 28(1): 95-102"
"KCNQ1OT1"	"MIR185"	"OSCC tissue"	10984	"ENSG00000269821"	406961	"Bao, Q, et al.(2019).\"KCNQ1OT1 promotes migration and inhibits apoptosis by modulating miR-185-5p/Rab14 axis in oral squamous cell carcinoma.\" Dev Growth Differ 61(9): 466-474"
"MBNL1-AS1"	"miR-135a"	"bladder tissue"	401093	"ENSG00000229619"	0	"Wei X, et al.(2020).\"LncRNA MBNL1-AS1 represses cell proliferation and enhances cell apoptosis via targeting miR-135a-5p/PHLPP2/FOXO1 axis in bladder cancer.\" Cancer Med 9(2): 724-736"
"H19"	"miR-138"	"NA"	283120	"ENSG00000130600"	0	"Liu Z. Z, et al.(2020).\"LncRNA H19 promotes glioma angiogenesis through miR-138/HIF-1alpha/VEGF axis.\" Neoplasma 67(1): 111-118"
"DLX6-AS1"	"miR-199a-5p"	"NPC tissue"	285987	"NA"	0	"Yang B, et al.(2020).\"LncRNA DLX6-AS1 increases the expression of HIF-1alpha and promotes the malignant phenotypes of nasopharyngeal carcinoma cells via targeting MiR-199a-5p.\" Mol Genet Genomic Med 8(1): e1017"
"PVT1"	"Mir187"	"NA"	5820	"ENSG00000249859"	387182	"Zhan J, et al.(2020).\"lncRNA PVT1 aggravates doxorubicin-induced cardiomyocyte apoptosis by targeting the miR-187-3p/AGO1 axis.\" Mol Cell Probes 49: 101490"
"TUG1"	"MIR140"	"OS tumor tissue"	55000	"ENSG00000253352"	406932	"Zhao Z. Y, et al.(2019).\"Long non-coding RNA TUG1 regulates the progression and metastasis of osteosarcoma cells via miR-140-5p/PFN2 axis.\" Eur Rev Med Pharmacol Sci 23(22): 9781-9792"
"CERNA2"	"MIR621"	"NA"	642934	"ENSG00000285972"	693206	"Chen Z. Y, et al.(2019).\"LncRNA HOST2 enhances gefitinib-resistance in non-small cell lung cancer by down-regulating miRNA-621.\" Eur Rev Med Pharmacol Sci 23(22): 9939-9946"
"CYTOR"	"MIR107"	"ESCC tissue"	112597	"ENSG00000222041"	406901	"Zhou Z, Huang F.(2019).\"Long Non-Coding RNA LINC00152 Regulates Cell Proliferation, Migration And Invasion In Esophageal Squamous Cell Carcinoma Via miR-107/Rab10 Axis.\" Onco Targets Ther 12: 8553-8567"
"CCAT1"	"miR-181b-5p"	"colon"	100507056	"NA"	0	"Chen S, et al.(2019).\"LncRNA CCAT1 Promotes Colorectal Cancer Tumorigenesis Via A miR-181b-5p/TUSC3 Axis.\" Onco Targets Ther 12: 9215-9225"
"XIST"	"MIR148A"	"NPC tissue"	7503	"ENSG00000229807"	406940	"Shi J, et al.(2020).\"LncRNA XIST knockdown suppresses the malignancy of human nasopharyngeal carcinoma through XIST/miRNA-148a-3p/ADAM17 pathway in vitro and in vivo.\" Biomed Pharmacother 121: 109620"
"NEAT1"	"miR-129-5p"	"NA"	283131	"ENSG00000245532"	0	"Wei Q, et al.(2019).\"Long Noncoding RNA NEAT1 Promotes Myocardiocyte Apoptosis and Suppresses Proliferation Through Regulation of miR-129-5p.\" J Cardiovasc Pharmacol 74(6): 535-541"
"TP73-AS1"	"MIR494"	"NA"	57212	"ENSG00000227372"	574452	"Li B, et al.(2019).\"Long Noncoding RNA TP73-AS1 Modulates Medulloblastoma Progression In Vitro And In Vivo By Sponging miR-494-3p And Targeting EIF5A2.\" Onco Targets Ther 12: 9873-9885"
"LINC00682"	"miR-9"	"GC tissue"	101927074	"ENSG00000245870"	0	"Zhang X, et al.(2019).\"LINC00682 inhibits gastric cancer cell progression via targeting microRNA-9-LMX1A signaling axis.\" Aging (Albany NY) 11(23): 11358-11368"
"LINC00265"	"EGFR"	"colon"	349114	"NA"	1956	"Ge H, et al.(2019).\"Long Noncoding RNA LINC00265 Targets EGFR and Promotes Deterioration of Colorectal Cancer: A Comprehensive Study Based on Data Mining and in vitro Validation.\" Onco Targets Ther 12: 10681-10692"
"CDKN2B-AS1"	"MIR34A"	"bone marrow tissue"	100048912	"ENSG00000240498"	407040	"Wang C. H, et al.(2020).\"LncRNA ANRIL promotes cell proliferation, migration and invasion during acute myeloid leukemia pathogenesis via negatively regulating miR-34a.\" Int J Biochem Cell Biol 119: 105666"
"MCM3AP-AS1"	"miR-138-5p"	"PC tissue"	114044	"ENSG00000215424"	0	"Yang M, et al.(2019).\"Long non-coding RNA MCM3AP-AS1 promotes growth and migration through modulating FOXK1 by sponging miR-138-5p in pancreatic cancer.\" Mol Med 25(1): 55"
