source	target	TF_EntrezID	TF_Ensembl_ID	target_EntrezID	Paper
EP300	UQCRC2	NA	NA	NA	NA
EP300	TUFM	NA	NA	NA	NA
EP300	QPRT	NA	NA	NA	NA
EP300	ALDOA	NA	NA	NA	NA
EP300	GOT2	NA	NA	NA	NA
EP300	GAMT	NA	NA	NA	NA
EP300	RPS15	NA	NA	NA	NA
EP300	EEF2	NA	NA	NA	NA
EP300	LONP1	NA	NA	NA	NA
EP300	PRKCSH	NA	NA	NA	NA
EP300	PRDX2	NA	NA	NA	NA
EP300	HNRNPL	NA	NA	NA	NA
EP300	RPS16	NA	NA	NA	NA
EP300	TIMM50	NA	NA	NA	NA
EP300	PSMC4	NA	NA	NA	NA
EP300	RPS19	NA	NA	NA	NA
EP300	APOE	NA	NA	NA	NA
EP300	NAPA	NA	NA	NA	NA
EP300	RPL18	NA	NA	NA	NA
EP300	FTL	NA	NA	NA	NA
EP300	RPL13A	NA	NA	NA	NA
EP300	RPS11	NA	NA	NA	NA
EP300	SLC27A5	NA	NA	NA	NA
EP300	TALDO1	NA	NA	NA	NA
EP300	TPP1	NA	NA	NA	NA
EP300	RPL27A	NA	NA	NA	NA
EP300	CAT	NA	NA	NA	NA
EP300	HSD17B12	NA	NA	NA	NA
EP300	MTCH2	NA	NA	NA	NA
EP300	AHNAK	NA	NA	NA	NA
EP300	GANAB	NA	NA	NA	NA
EP300	CFL1	NA	NA	NA	NA
EP300	PC	NA	NA	NA	NA
EP300	CPT1A	NA	NA	NA	NA
EP300	RPS3	NA	NA	NA	NA
EP300	RDX	NA	NA	NA	NA
EP300	HYOU1	NA	NA	NA	NA
EP300	HSPA8	NA	NA	NA	NA
EP300	S100A10	NA	NA	NA	NA
EP300	KRT7	NA	NA	NA	NA
EP300	KRT18	NA	NA	NA	NA
EP300	RPS6	NA	NA	NA	NA
EP300	ANXA2	NA	NA	NA	NA
EP300	ETFA	NA	NA	NA	NA
EP300	IDH2	NA	NA	NA	NA
EP300	CAST	NA	NA	NA	NA
EP300	HINT1	NA	NA	NA	NA
EP300	ANXA6	NA	NA	NA	NA
EP300	PYGL	NA	NA	NA	NA
EP300	SERPINA1	NA	NA	NA	NA
EP300	HNRNPH3	NA	NA	NA	NA
EP300	PBLD	NA	NA	NA	NA
EP300	HNRNPM	NA	NA	NA	NA
EP300	CALR	NA	NA	NA	NA
EP300	ECH1	NA	NA	NA	NA
EP300	LASP1	NA	NA	NA	NA
EP300	F2	NA	NA	NA	NA
EP300	GPD1	NA	NA	NA	NA
EP300	EIF4B	NA	NA	NA	NA
EP300	HNRNPA1	NA	NA	NA	NA
EP300	LRP1	NA	NA	NA	NA
EP300	ATP2A2	NA	NA	NA	NA
EP300	ARPC3	NA	NA	NA	NA
EP300	PEBP1	NA	NA	NA	NA
EP300	ACADS	NA	NA	NA	NA
EP300	HPD	NA	NA	NA	NA
EP300	FLNB	NA	NA	NA	NA
EP300	SUCLG2	NA	NA	NA	NA
EP300	GBE1	NA	NA	NA	NA
EP300	KYNU	NA	NA	NA	NA
EP300	AOX1	NA	NA	NA	NA
EP300	EEF1B2	NA	NA	NA	NA
EP300	PSMD1	NA	NA	NA	NA
EP300	HDLBP	NA	NA	NA	NA
EP300	PLIN2	NA	NA	NA	NA
EP300	TXN	NA	NA	NA	NA
EP300	PTGR1	NA	NA	NA	NA
EP300	HSDL2	NA	NA	NA	NA
EP300	STOM	NA	NA	NA	NA
EP300	RPL12	NA	NA	NA	NA
EP300	SARDH	NA	NA	NA	NA
EP300	CTSB	NA	NA	NA	NA
EP300	VDAC3	NA	NA	NA	NA
EP300	DECR1	NA	NA	NA	NA
EP300	ECI2	NA	NA	NA	NA
EP300	ACAT2	NA	NA	NA	NA
EP300	GLRX	NA	NA	NA	NA
EP300	HSPA4	NA	NA	NA	NA
EP300	VDAC1	NA	NA	NA	NA
EP300	CANX	NA	NA	NA	NA
EP300	ARPC1B	NA	NA	NA	NA
EP300	AKR1B10	NA	NA	NA	NA
EP300	GSTK1	NA	NA	NA	NA
EP300	PDIA4	NA	NA	NA	NA
EP300	AIMP1	NA	NA	NA	NA
EP300	RPL34	NA	NA	NA	NA
EP300	ETFDH	NA	NA	NA	NA
EP300	ACSL1	NA	NA	NA	NA
EP300	APMAP	NA	NA	NA	NA
EP300	AHCY	NA	NA	NA	NA
EP300	TGM2	NA	NA	NA	NA
EP300	EIF2S3	NA	NA	NA	NA
EP300	RPS4X	NA	NA	NA	NA
EP300	AKR1C3	NA	NA	NA	NA
EP300	GOT1	NA	NA	NA	NA
EP300	GSTO1	NA	NA	NA	NA
EP300	EIF3A	NA	NA	NA	NA
EP300	PRDX3	NA	NA	NA	NA
EP300	HMGCL	NA	NA	NA	NA
EP300	ECHDC2	NA	NA	NA	NA
EP300	SCP2	NA	NA	NA	NA
EP300	ACADM	NA	NA	NA	NA
EP300	PHGDH	NA	NA	NA	NA
EP300	S100A11	NA	NA	NA	NA
EP300	S100A6	NA	NA	NA	NA
EP300	CCT3	NA	NA	NA	NA
EP300	APOA2	NA	NA	NA	NA
EP300	LAD1	NA	NA	NA	NA
EP300	C4BPA	NA	NA	NA	NA
EP300	EPHX1	NA	NA	NA	NA
EP300	CYB5A	NA	NA	NA	NA
EP300	ALDH3A2	NA	NA	NA	NA
EP300	VTN	NA	NA	NA	NA
EP300	ACLY	NA	NA	NA	NA
EP300	RAB5C	NA	NA	NA	NA
EP300	EIF4A3	NA	NA	NA	NA
EP300	HAGH	NA	NA	NA	NA
EP300	MVP	NA	NA	NA	NA
EP300	LDHA	NA	NA	NA	NA
EP300	C11orf54	NA	NA	NA	NA
EP300	APOA1	NA	NA	NA	NA
EP300	IVD	NA	NA	NA	NA
EP300	GATM	NA	NA	NA	NA
EP300	ANPEP	NA	NA	NA	NA
EP300	SNRPD3	NA	NA	NA	NA
EP300	APOL2	NA	NA	NA	NA
EP300	RPL3	NA	NA	NA	NA
EP300	XRCC6	NA	NA	NA	NA
EP300	PNP	NA	NA	NA	NA
EP300	HNRNPC	NA	NA	NA	NA
EP300	PSMA6	NA	NA	NA	NA
EP300	SEC23A	NA	NA	NA	NA
EP300	LGALS3	NA	NA	NA	NA
EP300	PSMA3	NA	NA	NA	NA
EP300	DNAJB1	NA	NA	NA	NA
EP300	ACTN4	NA	NA	NA	NA
EP300	ETFB	NA	NA	NA	NA
EP300	RPS9	NA	NA	NA	NA
EP300	HSPH1	NA	NA	NA	NA
EP300	FKBP1A	NA	NA	NA	NA
EP300	ANXA1	NA	NA	NA	NA
EP300	HSPA5	NA	NA	NA	NA
EP300	ASS1	NA	NA	NA	NA
EP300	PLIN3	NA	NA	NA	NA
EP300	GPI	NA	NA	NA	NA
EP300	PPP2R1A	NA	NA	NA	NA
EP300	METTL7A	NA	NA	NA	NA
EP300	KRT80	NA	NA	NA	NA
EP300	USO1	NA	NA	NA	NA
EP300	MTTP	NA	NA	NA	NA
EP300	NNT	NA	NA	NA	NA
EP300	MCCC2	NA	NA	NA	NA
EP300	PDCD6IP	NA	NA	NA	NA
EP300	TKT	NA	NA	NA	NA
EP300	PDIA5	NA	NA	NA	NA
EP300	XRCC5	NA	NA	NA	NA
EP300	AK2	NA	NA	NA	NA
EP300	CRYZ	NA	NA	NA	NA
EP300	FH	NA	NA	NA	NA
EP300	PSAP	NA	NA	NA	NA
EP300	ANXA11	NA	NA	NA	NA
EP300	PRKAR1A	NA	NA	NA	NA
EP300	CD59	NA	NA	NA	NA
EP300	EEF1G	NA	NA	NA	NA
EP300	STIP1	NA	NA	NA	NA
EP300	TRAP1	NA	NA	NA	NA
EP300	DLD	NA	NA	NA	NA
EP300	FTCD	NA	NA	NA	NA
EP300	PGK1	NA	NA	NA	NA
EP300	RBMX	NA	NA	NA	NA
EP300	G6PD	NA	NA	NA	NA
EP300	RPL4	NA	NA	NA	NA
EP300	DYNC1H1	NA	NA	NA	NA
EP300	RPL30	NA	NA	NA	NA
EP300	DPYS	NA	NA	NA	NA
EP300	RPL32	NA	NA	NA	NA
EP300	UQCRC1	NA	NA	NA	NA
EP300	MDH2	NA	NA	NA	NA
EP300	SUCLG1	NA	NA	NA	NA
EP300	EIF3E	NA	NA	NA	NA
EP300	CMBL	NA	NA	NA	NA
EP300	HMGCS1	NA	NA	NA	NA
EP300	CFL2	NA	NA	NA	NA
EP300	KRT16	NA	NA	NA	NA
EP300	KRT17	NA	NA	NA	NA
EP300	PGM1	NA	NA	NA	NA
EP300	SCCPDH	NA	NA	NA	NA
EP300	CTSD	NA	NA	NA	NA
EP300	HTATIP2	NA	NA	NA	NA
EP300	DLAT	NA	NA	NA	NA
EP300	STT3A	NA	NA	NA	NA
EP300	HADH	NA	NA	NA	NA
EP300	MSN	NA	NA	NA	NA
EP300	PLS3	NA	NA	NA	NA
EP300	AIFM1	NA	NA	NA	NA
EP300	BLVRB	NA	NA	NA	NA
EP300	NIPSNAP1	NA	NA	NA	NA
EP300	GDI2	NA	NA	NA	NA
EP300	P4HB	NA	NA	NA	NA
EP300	SEC61B	NA	NA	NA	NA
EP300	SGTA	NA	NA	NA	NA
EP300	CYCS	NA	NA	NA	NA
EP300	ACAA1	NA	NA	NA	NA
EP300	CES2	NA	NA	NA	NA
EP300	COX4I1	NA	NA	NA	NA
EP300	RAB10	NA	NA	NA	NA
EP300	CSDE1	NA	NA	NA	NA
EP300	PSMB4	NA	NA	NA	NA
EP300	COPG1	NA	NA	NA	NA
EP300	TUBA1B	NA	NA	NA	NA
EP300	SLC25A3	NA	NA	NA	NA
EP300	PRDX5	NA	NA	NA	NA
EP300	RPS25	NA	NA	NA	NA
EP300	ATP6V1A	NA	NA	NA	NA
EP300	RPL9	NA	NA	NA	NA
EP300	SRSF3	NA	NA	NA	NA
EP300	RPL7	NA	NA	NA	NA
EP300	YWHAE	NA	NA	NA	NA
EP300	NME2	NA	NA	NA	NA
EP300	NPM1	NA	NA	NA	NA
EP300	IMPDH2	NA	NA	NA	NA
EP300	GPX1	NA	NA	NA	NA
EP300	PCCB	NA	NA	NA	NA
EP300	ERP44	NA	NA	NA	NA
EP300	PA2G4	NA	NA	NA	NA
EP300	PSMB1	NA	NA	NA	NA
EP300	PKLR	NA	NA	NA	NA
EP300	NUCB1	NA	NA	NA	NA
EP300	IMMT	NA	NA	NA	NA
EP300	PPA1	NA	NA	NA	NA
EP300	HSPA9	NA	NA	NA	NA
EP300	SHMT1	NA	NA	NA	NA
EP300	LRRC59	NA	NA	NA	NA
EP300	NME1-NME2	NA	NA	NA	NA
EP300	NAPRT	NA	NA	NA	NA
EP300	CYC1	NA	NA	NA	NA
EP300	HTRA1	NA	NA	NA	NA
EP300	ECHS1	NA	NA	NA	NA
EP300	SEC61A1	NA	NA	NA	NA
EP300	PSMD2	NA	NA	NA	NA
EP300	RPS2	NA	NA	NA	NA
EP300	ADH5	NA	NA	NA	NA
EP300	RPL5	NA	NA	NA	NA
EP300	CDC37	NA	NA	NA	NA
EP300	LSS	NA	NA	NA	NA
EP300	ATIC	NA	NA	NA	NA
EP300	EIF2S1	NA	NA	NA	NA
EP300	PSMA5	NA	NA	NA	NA
EP300	SELENBP1	NA	NA	NA	NA
EP300	ALDH9A1	NA	NA	NA	NA
EP300	HNRNPAB	NA	NA	NA	NA
EP300	CCT8	NA	NA	NA	NA
EP300	PGLS	NA	NA	NA	NA
EP300	RPL17	NA	NA	NA	NA
EP300	TXNDC17	NA	NA	NA	NA
EP300	DCXR	NA	NA	NA	NA
EP300	PFKL	NA	NA	NA	NA
EP300	CNDP2	NA	NA	NA	NA
EP300	CAPG	NA	NA	NA	NA
EP300	KHSRP	NA	NA	NA	NA
EP300	RPL28	NA	NA	NA	NA
EP300	RPL13	NA	NA	NA	NA
EP300	ACTR1A	NA	NA	NA	NA
EP300	PSMA2	NA	NA	NA	NA
EP300	PSMC2	NA	NA	NA	NA
EP300	NAMPT	NA	NA	NA	NA
EP300	EIF3I	NA	NA	NA	NA
EP300	AKR1A1	NA	NA	NA	NA
EP300	SERBP1	NA	NA	NA	NA
EP300	COPA	NA	NA	NA	NA
EP300	PRDX6	NA	NA	NA	NA
EP300	COPB2	NA	NA	NA	NA
EP300	ACAT1	NA	NA	NA	NA
EP300	HSD17B10	NA	NA	NA	NA
EP300	NONO	NA	NA	NA	NA
EP300	PSMB5	NA	NA	NA	NA
EP300	PSME2	NA	NA	NA	NA
EP300	PSMC6	NA	NA	NA	NA
EP300	PSMC1	NA	NA	NA	NA
EP300	HSD17B8	NA	NA	NA	NA
EP300	TCP1	NA	NA	NA	NA
EP300	RPL21	NA	NA	NA	NA
EP300	CCT2	NA	NA	NA	NA
EP300	RPS23	NA	NA	NA	NA
EP300	SNX2	NA	NA	NA	NA
EP300	LMAN2	NA	NA	NA	NA
EP300	SLC25A1	NA	NA	NA	NA
EP300	ACO2	NA	NA	NA	NA
EP300	TUBB4A	NA	NA	NA	NA
EP300	ECHDC3	NA	NA	NA	NA
EP300	AGL	NA	NA	NA	NA
EP300	PMPCB	NA	NA	NA	NA
EP300	UQCRB	NA	NA	NA	NA
EP300	CBR1	NA	NA	NA	NA
EP300	RPS28	NA	NA	NA	NA
EP300	KRT10	NA	NA	NA	NA
EP300	SDHA	NA	NA	NA	NA
EP300	RTCB	NA	NA	NA	NA
EP300	RPL31	NA	NA	NA	NA
ERG	WDR1	NA	NA	NA	NA
ERG	RPL28	NA	NA	NA	NA
ERG	CLIC1	NA	NA	NA	NA
ERG	ACAT2	NA	NA	NA	NA
ERG	SOD2	NA	NA	NA	NA
ERG	PSMB1	NA	NA	NA	NA
ERG	SORD	NA	NA	NA	NA
ERG	RPL32	NA	NA	NA	NA
ERG	RPL24	NA	NA	NA	NA
ERG	SEC61A1	NA	NA	NA	NA
ERG	LMNB1	NA	NA	NA	NA
ERG	CLTB	NA	NA	NA	NA
ERG	TGM2	NA	NA	NA	NA
ERG	S100A11	NA	NA	NA	NA
ERG	RPS27	NA	NA	NA	NA
ERG	GSN	NA	NA	NA	NA
ERG	PMPCA	NA	NA	NA	NA
ERG	CTTN	NA	NA	NA	NA
ERG	ARPC3	NA	NA	NA	NA
ERG	RPL6	NA	NA	NA	NA
ERG	CTSB	NA	NA	NA	NA
ERG	SEC22B	NA	NA	NA	NA
ERG	CCT8	NA	NA	NA	NA
ERG	HNRNPF	NA	NA	NA	NA
ERG	FKBP1A	NA	NA	NA	NA
ERG	CLTC	NA	NA	NA	NA
ERG	LRP1	NA	NA	NA	NA
ERG	SSBP1	NA	NA	NA	NA
ERG	GSTK1	NA	NA	NA	NA
ERG	ZYX	NA	NA	NA	NA
ERG	LMAN2	NA	NA	NA	NA
ERG	EIF2S1	NA	NA	NA	NA
ERG	RPL18	NA	NA	NA	NA
ERG	SLC27A5	NA	NA	NA	NA
ERG	RPL29	NA	NA	NA	NA
ERG	RPL27A	NA	NA	NA	NA
ERG	GNB1	NA	NA	NA	NA
ERG	LRRC47	NA	NA	NA	NA
ERG	RPL22	NA	NA	NA	NA
ERG	PARK7	NA	NA	NA	NA
ERG	ENO1	NA	NA	NA	NA
ERG	H6PD	NA	NA	NA	NA
ERG	SRM	NA	NA	NA	NA
ERG	AGMAT	NA	NA	NA	NA
ERG	SDHB	NA	NA	NA	NA
ERG	ALDH4A1	NA	NA	NA	NA
ERG	CAPZB	NA	NA	NA	NA
ERG	DDOST	NA	NA	NA	NA
ERG	RPL11	NA	NA	NA	NA
ERG	HMGCL	NA	NA	NA	NA
ERG	NUDC	NA	NA	NA	NA
ERG	EIF3I	NA	NA	NA	NA
ERG	AK2	NA	NA	NA	NA
ERG	SFPQ	NA	NA	NA	NA
ERG	CAP1	NA	NA	NA	NA
ERG	PRDX1	NA	NA	NA	NA
ERG	CMPK1	NA	NA	NA	NA
ERG	ECHDC2	NA	NA	NA	NA
ERG	SCP2	NA	NA	NA	NA
ERG	CPT2	NA	NA	NA	NA
ERG	PGM1	NA	NA	NA	NA
ERG	SERBP1	NA	NA	NA	NA
ERG	DDAH1	NA	NA	NA	NA
ERG	RPL5	NA	NA	NA	NA
ERG	AGL	NA	NA	NA	NA
ERG	PSMA5	NA	NA	NA	NA
ERG	PSMB4	NA	NA	NA	NA
ERG	S100A6	NA	NA	NA	NA
ERG	TPM3	NA	NA	NA	NA
ERG	PKLR	NA	NA	NA	NA
ERG	LMNA	NA	NA	NA	NA
ERG	HDGF	NA	NA	NA	NA
ERG	TAGLN2	NA	NA	NA	NA
ERG	COPA	NA	NA	NA	NA
ERG	APOA2	NA	NA	NA	NA
ERG	ALDH9A1	NA	NA	NA	NA
ERG	PARP1	NA	NA	NA	NA
ERG	ACTN2	NA	NA	NA	NA
ERG	HNRNPU	NA	NA	NA	NA
ERG	GLDC	NA	NA	NA	NA
ERG	PLIN2	NA	NA	NA	NA
ERG	RPS6	NA	NA	NA	NA
ERG	VCP	NA	NA	NA	NA
ERG	TLN1	NA	NA	NA	NA
ERG	HNRNPK	NA	NA	NA	NA
ERG	ERP44	NA	NA	NA	NA
ERG	RAD23B	NA	NA	NA	NA
ERG	TXN	NA	NA	NA	NA
ERG	RAB14	NA	NA	NA	NA
ERG	STOM	NA	NA	NA	NA
ERG	PSMB7	NA	NA	NA	NA
ERG	RPL35	NA	NA	NA	NA
ERG	HSPA5	NA	NA	NA	NA
ERG	RPL12	NA	NA	NA	NA
ERG	AK1	NA	NA	NA	NA
ERG	SPTAN1	NA	NA	NA	NA
ERG	ASS1	NA	NA	NA	NA
ERG	RPL7A	NA	NA	NA	NA
ERG	TUBB4B	NA	NA	NA	NA
ERG	ECI2	NA	NA	NA	NA
ERG	TUBB	NA	NA	NA	NA
ERG	HSD17B8	NA	NA	NA	NA
ERG	RPS18	NA	NA	NA	NA
ERG	HSP90AB1	NA	NA	NA	NA
ERG	SYNCRIP	NA	NA	NA	NA
ERG	EZR	NA	NA	NA	NA
ERG	TCP1	NA	NA	NA	NA
ERG	RPL21	NA	NA	NA	NA
ERG	HSPH1	NA	NA	NA	NA
ERG	TPT1	NA	NA	NA	NA
ERG	UCHL3	NA	NA	NA	NA
ERG	LMO7	NA	NA	NA	NA
ERG	DECR2	NA	NA	NA	NA
ERG	RPS2	NA	NA	NA	NA
ERG	TRAP1	NA	NA	NA	NA
ERG	PPL	NA	NA	NA	NA
ERG	TUFM	NA	NA	NA	NA
ERG	QPRT	NA	NA	NA	NA
ERG	ALDOA	NA	NA	NA	NA
ERG	GOT2	NA	NA	NA	NA
ERG	CES2	NA	NA	NA	NA
ERG	COX4I1	NA	NA	NA	NA
ERG	RPL13	NA	NA	NA	NA
ERG	LAP3	NA	NA	NA	NA
ERG	RPL9	NA	NA	NA	NA
ERG	UGDH	NA	NA	NA	NA
ERG	TMEM33	NA	NA	NA	NA
ERG	OCIAD2	NA	NA	NA	NA
ERG	USO1	NA	NA	NA	NA
ERG	HNRNPD	NA	NA	NA	NA
ERG	HNRNPDL	NA	NA	NA	NA
ERG	SEC31A	NA	NA	NA	NA
ERG	PDLIM5	NA	NA	NA	NA
ERG	ADH5	NA	NA	NA	NA
ERG	MTTP	NA	NA	NA	NA
ERG	RPL34	NA	NA	NA	NA
ERG	RPS3A	NA	NA	NA	NA
ERG	ETFDH	NA	NA	NA	NA
ERG	CCT5	NA	NA	NA	NA
ERG	NADK2	NA	NA	NA	NA
ERG	MCCC2	NA	NA	NA	NA
ERG	RPS23	NA	NA	NA	NA
ERG	GLRX	NA	NA	NA	NA
ERG	CAST	NA	NA	NA	NA
ERG	TMED7-TICAM2	NA	NA	NA	NA
ERG	TMED7	NA	NA	NA	NA
ERG	HINT1	NA	NA	NA	NA
ERG	HSPA4	NA	NA	NA	NA
ERG	VDAC1	NA	NA	NA	NA
ERG	HSPA9	NA	NA	NA	NA
ERG	CTNNA1	NA	NA	NA	NA
ERG	MATR3	NA	NA	NA	NA
ERG	RPS14	NA	NA	NA	NA
ERG	ANXA6	NA	NA	NA	NA
ERG	ERGIC1	NA	NA	NA	NA
ERG	HNRNPAB	NA	NA	NA	NA
ERG	CANX	NA	NA	NA	NA
ERG	SQSTM1	NA	NA	NA	NA
ERG	RPL15	NA	NA	NA	NA
ERG	PDCD6IP	NA	NA	NA	NA
ERG	ACAA1	NA	NA	NA	NA
ERG	RPSA	NA	NA	NA	NA
ERG	MAP4	NA	NA	NA	NA
ERG	IMPDH2	NA	NA	NA	NA
ERG	GPX1	NA	NA	NA	NA
ERG	ACY1	NA	NA	NA	NA
ERG	TKT	NA	NA	NA	NA
ERG	FLNB	NA	NA	NA	NA
ERG	SUCLG2	NA	NA	NA	NA
ERG	ATP6V1A	NA	NA	NA	NA
ERG	PDIA5	NA	NA	NA	NA
ERG	RPN1	NA	NA	NA	NA
ERG	COPG1	NA	NA	NA	NA
ERG	COPB2	NA	NA	NA	NA
ERG	PSMD2	NA	NA	NA	NA
ERG	EIF4G1	NA	NA	NA	NA
ERG	EIF4A2	NA	NA	NA	NA
ERG	TFRC	NA	NA	NA	NA
ERG	BDH1	NA	NA	NA	NA
ERG	IVD	NA	NA	NA	NA
ERG	GATM	NA	NA	NA	NA
ERG	ANXA2	NA	NA	NA	NA
ERG	TPM1	NA	NA	NA	NA
ERG	PPIB	NA	NA	NA	NA
ERG	CLPX	NA	NA	NA	NA
ERG	ANP32A	NA	NA	NA	NA
ERG	PKM	NA	NA	NA	NA
ERG	ETFA	NA	NA	NA	NA
ERG	PSMA4	NA	NA	NA	NA
ERG	ANPEP	NA	NA	NA	NA
ERG	HNRNPA2B1	NA	NA	NA	NA
ERG	PPIA	NA	NA	NA	NA
ERG	CCT6A	NA	NA	NA	NA
ERG	ASL	NA	NA	NA	NA
ERG	POR	NA	NA	NA	NA
ERG	MDH2	NA	NA	NA	NA
ERG	HSPB1	NA	NA	NA	NA
ERG	YWHAG	NA	NA	NA	NA
ERG	ARPC1B	NA	NA	NA	NA
ERG	PMPCB	NA	NA	NA	NA
ERG	PSMC2	NA	NA	NA	NA
ERG	SND1	NA	NA	NA	NA
ERG	PDIA4	NA	NA	NA	NA
ERG	RPL17	NA	NA	NA	NA
ERG	CNDP2	NA	NA	NA	NA
ERG	TALDO1	NA	NA	NA	NA
ERG	RPLP2	NA	NA	NA	NA
ERG	TPP1	NA	NA	NA	NA
ERG	HTATIP2	NA	NA	NA	NA
ERG	HSD17B12	NA	NA	NA	NA
ERG	AHNAK	NA	NA	NA	NA
ERG	EEF1G	NA	NA	NA	NA
ERG	GANAB	NA	NA	NA	NA
ERG	STIP1	NA	NA	NA	NA
ERG	PRDX5	NA	NA	NA	NA
ERG	CFL1	NA	NA	NA	NA
ERG	PC	NA	NA	NA	NA
ERG	NDUFV1	NA	NA	NA	NA
ERG	CPT1A	NA	NA	NA	NA
ERG	RPS3	NA	NA	NA	NA
ERG	C11orf54	NA	NA	NA	NA
ERG	APOA1	NA	NA	NA	NA
ERG	ARCN1	NA	NA	NA	NA
ERG	RPS25	NA	NA	NA	NA
ERG	HYOU1	NA	NA	NA	NA
ERG	HSPA8	NA	NA	NA	NA
ERG	STT3A	NA	NA	NA	NA
ERG	GAMT	NA	NA	NA	NA
ERG	RPS15	NA	NA	NA	NA
ERG	SGTA	NA	NA	NA	NA
ERG	EEF2	NA	NA	NA	NA
ERG	PLIN3	NA	NA	NA	NA
ERG	LONP1	NA	NA	NA	NA
ERG	KHSRP	NA	NA	NA	NA
ERG	C3	NA	NA	NA	NA
ERG	CDC37	NA	NA	NA	NA
ERG	PRKCSH	NA	NA	NA	NA
ERG	PRDX2	NA	NA	NA	NA
ERG	CALR	NA	NA	NA	NA
ERG	DNAJB1	NA	NA	NA	NA
ERG	TPM4	NA	NA	NA	NA
ERG	GPI	NA	NA	NA	NA
ERG	ACTN4	NA	NA	NA	NA
ERG	ECH1	NA	NA	NA	NA
ERG	HNRNPL	NA	NA	NA	NA
ERG	RPS16	NA	NA	NA	NA
ERG	TIMM50	NA	NA	NA	NA
ERG	PSMC4	NA	NA	NA	NA
ERG	RPS19	NA	NA	NA	NA
ERG	NAPA	NA	NA	NA	NA
ERG	FTL	NA	NA	NA	NA
ERG	RPL13A	NA	NA	NA	NA
ERG	RPS11	NA	NA	NA	NA
ERG	ETFB	NA	NA	NA	NA
ERG	PPP2R1A	NA	NA	NA	NA
ERG	RPS9	NA	NA	NA	NA
ERG	GART	NA	NA	NA	NA
ERG	PFKL	NA	NA	NA	NA
ERG	LSS	NA	NA	NA	NA
ERG	SLC25A6	NA	NA	NA	NA
ERG	EIF2S3	NA	NA	NA	NA
ERG	UBA1	NA	NA	NA	NA
ERG	MSN	NA	NA	NA	NA
ERG	NONO	NA	NA	NA	NA
ERG	RPS4X	NA	NA	NA	NA
ERG	PGK1	NA	NA	NA	NA
ERG	SLC25A5	NA	NA	NA	NA
ERG	AIFM1	NA	NA	NA	NA
ERG	SSR4	NA	NA	NA	NA
ERG	FLNA	NA	NA	NA	NA
ERG	RPL10	NA	NA	NA	NA
ERG	G6PD	NA	NA	NA	NA
ERG	SLC25A1	NA	NA	NA	NA
ERG	SNRPD3	NA	NA	NA	NA
ERG	NIPSNAP1	NA	NA	NA	NA
ERG	YWHAH	NA	NA	NA	NA
ERG	MYH9	NA	NA	NA	NA
ERG	TST	NA	NA	NA	NA
ERG	MPST	NA	NA	NA	NA
ERG	LGALS1	NA	NA	NA	NA
ERG	RPL3	NA	NA	NA	NA
ERG	ST13	NA	NA	NA	NA
ERG	TYMP	NA	NA	NA	NA
ERG	YWHAE	NA	NA	NA	NA
ERG	PFN1	NA	NA	NA	NA
ERG	ENO3	NA	NA	NA	NA
ERG	TXNDC17	NA	NA	NA	NA
ERG	ACADVL	NA	NA	NA	NA
ERG	EIF4A1	NA	NA	NA	NA
ERG	RPL26	NA	NA	NA	NA
ERG	ALDH3A2	NA	NA	NA	NA
ERG	POLDIP2	NA	NA	NA	NA
ERG	ALDOC	NA	NA	NA	NA
ERG	RPL23A	NA	NA	NA	NA
ERG	PIPOX	NA	NA	NA	NA
ERG	PSMD11	NA	NA	NA	NA
ERG	RPL23	NA	NA	NA	NA
ERG	LASP1	NA	NA	NA	NA
ERG	RPL19	NA	NA	NA	NA
ERG	PSMD3	NA	NA	NA	NA
ERG	JUP	NA	NA	NA	NA
ERG	ACLY	NA	NA	NA	NA
ERG	RAB5C	NA	NA	NA	NA
ERG	RPL27	NA	NA	NA	NA
ERG	KPNB1	NA	NA	NA	NA
ERG	PHB	NA	NA	NA	NA
ERG	LRRC59	NA	NA	NA	NA
ERG	NME2	NA	NA	NA	NA
ERG	NME1-NME2	NA	NA	NA	NA
ERG	PSMC5	NA	NA	NA	NA
ERG	PRKAR1A	NA	NA	NA	NA
ERG	RPL38	NA	NA	NA	NA
ERG	SLC9A3R1	NA	NA	NA	NA
ERG	GALK1	NA	NA	NA	NA
ERG	ACOX1	NA	NA	NA	NA
ERG	P4HB	NA	NA	NA	NA
ERG	ARHGDIA	NA	NA	NA	NA
ERG	DCXR	NA	NA	NA	NA
ERG	FASN	NA	NA	NA	NA
ERG	RRBP1	NA	NA	NA	NA
ERG	APMAP	NA	NA	NA	NA
ERG	AHCY	NA	NA	NA	NA
ERG	GSS	NA	NA	NA	NA
ERG	EIF6	NA	NA	NA	NA
ERG	RPN2	NA	NA	NA	NA
ERG	YWHAB	NA	NA	NA	NA
ERG	CTSZ	NA	NA	NA	NA
ERG	PSMA7	NA	NA	NA	NA
ERG	PNP	NA	NA	NA	NA
ERG	HNRNPC	NA	NA	NA	NA
ERG	PSMB5	NA	NA	NA	NA
ERG	PCK2	NA	NA	NA	NA
ERG	PSME2	NA	NA	NA	NA
ERG	PSMA6	NA	NA	NA	NA
ERG	SEC23A	NA	NA	NA	NA
ERG	PSMC6	NA	NA	NA	NA
ERG	LGALS3	NA	NA	NA	NA
ERG	MTHFD1	NA	NA	NA	NA
